state,district,cluster_label,total_bio,ratio_5_17,ratio_17_plus,key_insight,recommendation,lat,lng,predicted_load,alert_status,recommendation_engine
Uttar Pradesh,Jalaun,Medium Load,10473,0.6567363697125943,0.3432636302874057,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.251922466224304,80.52403753199846,12870,Normal,Stable
Uttar Pradesh,Jaunpur,Medium Load,19792,0.5655820533548909,0.4344179466451091,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.520155528293653,80.78527576701363,23947,High Risk,Deploy 23 kits.
Uttar Pradesh,Jhansi,Medium Load,12745,0.6185170655158886,0.3814829344841114,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.82409431693068,81.47042459224811,14466,Normal,Stable
Uttar Pradesh,Jyotiba Phule Nagar,Low Load,8,0.125,0.875,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,27.13306838498218,80.50952646426336,8,Normal,Stable
Uttar Pradesh,Kannauj,Low Load,7379,0.6874915300176175,0.3125084699823824,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,26.58013542972455,81.09952991662993,8144,Normal,Stable
Uttar Pradesh,Kanpur Dehat,Medium Load,8749,0.7300262887187107,0.2699737112812893,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.4499,80.3319,10134,Normal,Stable
Uttar Pradesh,Kanpur Nagar,Medium Load,18584,0.5160352991820921,0.4839647008179079,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.4499,80.3319,21867,High Risk,Deploy 21 kits.
Uttar Pradesh,Kasganj,Low Load,7324,0.690196613872201,0.309803386127799,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,27.162894781409037,81.30643429314314,8067,Normal,Stable
Uttar Pradesh,Kaushambi,Medium Load,10332,0.7894889663182346,0.2105110336817653,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.549650223165575,81.49879976526144,11136,Normal,Stable
Uttar Pradesh,Kheri,Medium Load,26870,0.742277633048009,0.2577223669519911,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.867029850301147,81.40590703396876,32700,High Risk,Deploy 32 kits.
Uttar Pradesh,Kushinagar,Medium Load,15712,0.5142566191446029,0.4857433808553971,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.336732447072585,80.92815959763296,19590,High Risk,Deploy 19 kits.
Uttar Pradesh,Kushinagar *,Low Load,29,0.5517241379310345,0.4482758620689655,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,26.55331455957176,81.35826050062609,33,Normal,Stable
Uttar Pradesh,Lalitpur,Low Load,7598,0.5018425901553041,0.498157409844696,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,27.358529039213657,80.91517867974338,8238,Normal,Stable
Uttar Pradesh,Lucknow,High Load,23758,0.5668406431517804,0.4331593568482195,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",26.8467,80.9462,26239,High Risk,Deploy 26 kits.
Uttar Pradesh,Maharajganj,Medium Load,10978,0.5388048824922572,0.4611951175077428,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.568574914505174,80.66773105394888,11567,Normal,Stable
Uttar Pradesh,Mahoba,Low Load,5560,0.6807553956834532,0.3192446043165468,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,26.641114097351256,81.07725324371413,6854,Normal,Stable
Uttar Pradesh,Mahoba *,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,27.02891904025759,81.16166833316494,1,Normal,Stable
Uttar Pradesh,Mahrajganj,Low Load,11,0.2727272727272727,0.7272727272727273,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,26.81290564386767,80.9113528390475,12,Normal,Stable
Uttar Pradesh,Mainpuri,Low Load,6777,0.5865427180168216,0.4134572819831784,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,26.78322484089561,80.95339451467194,7487,Normal,Stable
Uttar Pradesh,Mathura,Medium Load,14123,0.7046661474191036,0.2953338525808964,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.190567885882842,80.5327851374426,16394,High Risk,Deploy 16 kits.
Uttar Pradesh,Mau,Medium Load,11224,0.6306129722024234,0.3693870277975766,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.61735489593597,81.43778424847362,13247,Normal,Stable
Uttar Pradesh,Meerut,Medium Load,24787,0.7205793359422278,0.2794206640577722,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.421398262873733,81.24607044360309,30139,High Risk,Deploy 30 kits.
Uttar Pradesh,Mirzapur,Medium Load,13450,0.6704832713754647,0.3295167286245353,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.9712185758364,81.02898835492535,14677,Normal,Stable
Uttar Pradesh,Moradabad,Medium Load,19510,0.6861096873398257,0.3138903126601742,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.61950237863924,80.97951780411144,20528,High Risk,Deploy 20 kits.
Uttar Pradesh,Muzaffarnagar,Medium Load,21967,0.7417945099467382,0.2582054900532617,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.86524213437966,81.44205577815363,23666,High Risk,Deploy 23 kits.
Uttar Pradesh,Pilibhit,Medium Load,17632,0.6805240471869328,0.3194759528130672,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,26.680143070487816,81.46989169237098,21687,High Risk,Deploy 21 kits.
